Sentence #	Word	POS	Tag
	"	PUNCT	O
	,	PUNCT	O
	enfim	ADV	O
	...	PUNCT	O
Sentence: 59	É	AUX	O
	pra	ADP	O
	todos	DET	O
	os	DET	O
	gostos	NOUN	O
	!	PUNCT	O
Sentence: 60	Fiquei	VERB	O
	assustado	ADJ	O
	Estou	AUX	O
	relendo	VERB	O
	e	CCONJ	O
	TRÊS	DET	O
	pessoas	NOUN	O
	hoje	ADV	O
	ao	SCONJ	O
	perguntar	VERB	O
	o	PRON	O
	que	PRON	O
	lia	VERB	O
	disseram	VERB	O
	que	SCONJ	O
	NUNCA	ADV	O
	ouviram	VERB	O
	falar	VERB	O
	de	ADP	O
	o	DET	O
	livro	NOUN	B-asp
	ou	CCONJ	O
	de	ADP	O
	a	DET	O
	história	NOUN	B-asp
	sobre	ADP	O
	"	PUNCT	O
	Big	PROPN	O
	Brother	PROPN	O
	"	PUNCT	O
	não	ADV	O
	sabiam	VERB	O
	de	SCONJ	O
	onde	PRON	O
	veio	VERB	O
	o	DET	O
	termo	NOUN	O
	8-|	ADJ	O
	por	ADP	O
	o	DET	O
	visto	NOUN	O
	,	PUNCT	O
	a	DET	O
	SocInd	NOUN	O
	e	CCONJ	O
	Novafala	PROPN	O
	já	ADV	O
	estão	AUX	O
	em	ADP	O
	uso	NOUN	O
	.	PUNCT	O
Sentence: 61	Excelente	ADJ	O
	!	PUNCT	O
Sentence: 62	 	SPACE	O
	Ainda	ADV	O
	não	ADV	O
	acabei	VERB	O
	de	SCONJ	O
	ler	VERB	O
	.	PUNCT	O
Sentence: 63	Estou	AUX	O
	em	ADP	O
	os	DET	O
	primeiros	ADJ	O
	capítulos	NOUN	B-asp
	.	PUNCT	O
Sentence: 64	Mas	CCONJ	O
	cada	DET	O
	página	NOUN	B-asp
	de	ADP	O
	o	DET	O
	livro	NOUN	B-asp
	é	AUX	O
	um	DET	O
	convite	NOUN	O
	a	ADP	O
	a	DET	O
	imaginação	NOUN	O
	e	CCONJ	O
	a	DET	O
	a	DET	O
	reflexão	NOUN	O
	.	PUNCT	O
Sentence: 65	Incrivelmente	ADV	O
	atual	ADJ	O
	o	DET	O
	livro	NOUN	B-asp
	foi	AUX	O
	escrito	VERB	O
	em	ADP	O
	1949	NUM	O
	(	PUNCT	O
	salvo	ADP	O
	engano	NOUN	O
	)	PUNCT	O
	remetendo	VERB	B-asp
	a	ADP	O
	o	PRON	O
	que	PRON	O
	a	DET	O
	a	DET	O
	época	NOUN	O
	seria	AUX	O
	o	DET	O
	futuro	NOUN	O
	(	PUNCT	O
	1984	NUM	O
	)	PUNCT	O
	,	PUNCT	O
	mas	CCONJ	O
	um	DET	O
	futuro	NOUN	O
	sufocado	VERB	O
	e	CCONJ	O
	alienado	VERB	O
	em	ADP	O
	que	PRON	O
	cada	DET	O
	passo	NOUN	O
	de	SCONJ	O
	os	DET	O
	indivíduos	NOUN	O
	é	AUX	O
	vigiado	VERB	O
	,	PUNCT	O
	seus	DET	O
	pensamentos	NOUN	O
	rigorosamente	ADV	O
	monitorados	VERB	O
	por	ADP	O
	um	DET	O
	"	PUNCT	O
	Estado	NOUN	O
	"	PUNCT	O
	altamente	ADV	O
	burocrático	ADJ	O
	e	CCONJ	O
	totalitarista	ADJ	O
	.	PUNCT	O
Sentence: 66	A	DET	O
	forma	NOUN	O
	como	ADV	O
	a	DET	O
	personagem	NOUN	B-asp
	principal	ADJ	O
	descreve	VERB	O
	em	ADP	O
	primeira	ADJ	O
	pessoa	NOUN	O
	o	DET	O
	mundo	NOUN	O
	em	ADP	O
	que	PRON	O
	vive	VERB	O
	e	CCONJ	O
	a	DET	O
	sua	DET	O
	percepção	NOUN	O
	sobre	ADP	O
	ele	PRON	O
	é	AUX	O
	fantástica	ADJ	O
	.	PUNCT	O
Sentence: 67	Parece	VERB	O
	se	PRON	O
	basear	VERB	O
	em	ADP	O
	uma	DET	O
	descrição	NOUN	O
	caricaturizada	ADJ	O
	de	ADP	O
	o	DET	O
	"	PUNCT	O
	socialismo	NOUN	O
	real	ADJ	O
	”	PUNCT	O
	,	PUNCT	O
	embora	SCONJ	O
	não	ADV	O
	se	PRON	O
	tranga	PRON	O
	importantes	ADJ	O
	reflexões	NOUN	O
	sobre	ADP	O
	diversas	DET	O
	questões	NOUN	O
	enfrentadas	VERB	O
	em	ADP	O
	esta	PRON	O
	era	AUX	O
	atual	ADJ	O
	em	ADP	O
	que	PRON	O
	o	DET	O
	argumento	NOUN	O
	de	ADP	O
	a	DET	O
	segurança	NOUN	O
	produz	VERB	O
	contantes	NOUN	O
	incursões	NOUN	O
	sobre	ADP	O
	o	DET	O
	território	NOUN	O
	resarvado	ADJ	O
	a	ADP	O
	a	DET	O
	liberdade	NOUN	O
	e	CCONJ	O
	a	DET	O
	a	DET	O
	privacidade	NOUN	O
	de	ADP	O
	os	DET	O
	indivíduos	NOUN	O
	.	PUNCT	O
Sentence: 68	Enfim	ADV	O
	,	PUNCT	O
	qualquer	DET	O
	análise	NOUN	O
	seria	AUX	O
	reducionista	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	a	DET	O
	leitura	NOUN	B-asp
	é	AUX	O
	altamente	ADV	O
	recomendável	ADJ	O
	!	PUNCT	O
Sentence: 69	Fala	VERB	O
	sério	ADJ	O
	,	PUNCT	O
	amiga	NOUN	O
	Gente	NOUN	O
	,	PUNCT	O
	esse	DET	O
	livro	NOUN	B-asp
	é	AUX	O
	ótimooo	VERB	O
	vale	VERB	O
	a	DET	O
	pena	NOUN	O
	ler	VERB	B-asp
	!	PUNCT	O
Sentence: 70	É	AUX	O
	muito	ADV	O
	gostoso	ADJ	O
	ler	VERB	B-asp
	ele	PRON	O
	que	PRON	O
	dá	VERB	O
	vontade	NOUN	O
	de	SCONJ	O
	ler	VERB	B-asp
	mais	ADV	O
	de	ADP	O
	mil	NUM	O
	vezes	NOUN	O
	.	PUNCT	O
Sentence: 71	Eu	PRON	O
	indico	VERB	O
	pra	ADP	O
	todo	DET	O
	mundo	NOUN	O
	e	CCONJ	O
	posso	VERB	O
	dizer	VERB	O
	que	SCONJ	O
	amei	VERB	O
	elee	PRON	O
	.	PUNCT	O
Sentence: 72	Afinal	ADV	O
	,	PUNCT	O
	como	SCONJ	O
	não	ADV	O
	amar	VERB	O
	os	DET	O
	livros	NOUN	O
	de	ADP	O
	a	DET	O
	thalita	PROPN	B-asp
	rebouças	PROPN	I-asp
	?	PUNCT	O
Sentence: 73	Ela	PRON	O
	é	AUX	O
	uma	NUM	O
	de	ADP	O
	as	DET	O
	minhas	DET	O
	escritoras	NOUN	B-asp
	favoritas	ADJ	O
	e	CCONJ	O
	com	ADP	O
	todo	DET	O
	esse	DET	O
	jeito	NOUN	B-asp
	único	ADJ	I-asp
	de	ADP	I-asp
	ela	PRON	I-asp
	pra	SCONJ	I-asp
	escrever	VERB	I-asp
	,	PUNCT	O
	eu	PRON	O
	sempre	ADV	O
	amei	VERB	O
	os	DET	O
	livros	NOUN	O
	delaa	PROPN	O
	.	PUNCT	O
Sentence: 74	Devo	VERB	O
	confessar	VERB	O
	que	SCONJ	O
	já	ADV	O
	era	AUX	O
	louca	ADJ	O
	por	ADP	O
	a	DET	O
	Thalita	PROPN	O
	Rebouças	PROPN	O
	antes	ADV	O
	de	ADP	O
	ler	VERB	O
	qualquer	DET	O
	livro	NOUN	B-asp
	de	ADP	O
	ela	PRON	O
	que	PRON	O
	fosse	VERB	O
	.	PUNCT	O
Sentence: 75	Já	ADV	O
	a	DET	O
	acompanhava	VERB	O
	por	ADP	O
	o	DET	O
	blog	NOUN	O
	e	CCONJ	O
	amo	VERB	O
	as	DET	O
	coisas	NOUN	O
	que	PRON	O
	ela	PRON	O
	posta	VERB	O
	.	PUNCT	O
Sentence: 76	E	CCONJ	O
	quando	ADV	O
	eu	PRON	O
	li	VERB	O
	o	DET	O
	livro	NOUN	B-asp
	me	PRON	O
	encantei	VERB	O
	!	PUNCT	O
Sentence: 77	É	AUX	O
	de	ADP	O
	aqueles	DET	O
	livros	NOUN	O
	que	PRON	O
	a	DET	O
	gente	NOUN	O
	lê	VERB	O
	bem	ADV	O
	a	ADP	O
	os	DET	O
	pouquinhos	NOUN	O
	,	PUNCT	O
	pra	SCONJ	O
	saborear	VERB	O
	e	CCONJ	O
	prestar	VERB	O
	atenção	NOUN	O
	em	ADP	O
	cada	DET	O
	detalhe	NOUN	B-asp
	.	PUNCT	O
Sentence: 78	Igual	ADJ	O
	a	ADP	O
	a	ADP	O
	chocolate	NOUN	O
	,	PUNCT	O
	que	PRON	O
	se	PRON	O
	come	VERB	O
	devagarzinho	NOUN	O
	pra	SCONJ	O
	não	ADV	O
	acabar	VERB	O
	logo	ADV	O
	.	PUNCT	O
Sentence: 79	O	DET	O
	tipo	NOUN	B-asp
	de	ADP	I-asp
	história	NOUN	B-asp
	divertida	ADJ	O
	,	PUNCT	O
	narrativa	NOUN	B-asp
	empolgante	ADJ	O
	,	PUNCT	O
	e	CCONJ	O
	aquele	DET	O
	jeitinho	NOUN	O
	brasileiro	ADJ	O
	que	SCONJ	O
	a	DET	O
	gente	NOUN	O
	deveria	VERB	O
	valorizar	VERB	O
	mais	ADV	O
	.	PUNCT	O
Sentence: 80	Me	PRON	O
	identifiquei	VERB	O
	várias	DET	O
	vezes	NOUN	O
	em	ADP	O
	os	DET	O
	casos	NOUN	B-asp
	contados	VERB	O
	.	PUNCT	O
Sentence: 81	Não	ADV	O
	vejo	VERB	O
	a	DET	O
	hora	NOUN	O
	de	SCONJ	O
	ler	VERB	O
	os	DET	O
	outros	DET	O
	livros	NOUN	O
	de	ADP	O
	a	DET	O
	Tatá	PROPN	O
	!	PUNCT	O
Sentence: 82	Mais	ADV	O
	uma	ADP	O
	vez	NOUN	O
	,	PUNCT	O
	em	ADP	O
	um	DET	O
	enredo	NOUN	B-asp
	simples	ADJ	O
	e	CCONJ	O
	muito	ADV	O
	divertido	ADJ	O
	,	PUNCT	O
	Thalita	PROPN	O
	Rebouças	PROPN	O
	em	ADP	O
	os	PRON	O
	traz	VERB	O
	a	DET	O
	alegria	NOUN	O
	de	ADP	O
	a	DET	O
	vida	NOUN	O
	que	PRON	O
	toda	DET	O
	garota	NOUN	O
	conhece	VERB	O
	,	PUNCT	O
	mas	CCONJ	O
	que	PRON	O
	não	ADV	O
	consegue	VERB	O
	apreciar	VERB	O
	.	PUNCT	O
Sentence: 83	E.	NOUN	O
	como	ADP	O
	sempre	ADV	O
	,	PUNCT	O
	através	ADV	O
	de	ADP	O
	os	DET	O
	olhos	NOUN	O
	,	PUNCT	O
	de	ADP	O
	as	DET	O
	palavras	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	de	ADP	O
	as	DET	O
	amigas	NOUN	O
	de	ADP	O
	a	DET	O
	Malu	PROPN	O
	,	PUNCT	O
	conseguimos	VERB	O
	enxergar	VERB	O
	muito	ADV	O
	de	ADP	O
	nós	PRON	O
	mesmas	ADJ	O
	e	CCONJ	O
	de	ADP	O
	as	DET	O
	nossas	DET	O
	próprias	ADJ	O
	amigas	NOUN	O
	,	PUNCT	O
	em	ADP	O
	os	PRON	O
	vendo	VERB	O
	em	ADP	O
	características	NOUN	O
	,	PUNCT	O
	frases	NOUN	B-asp
	e	CCONJ	O
	situações	NOUN	B-asp
	,	PUNCT	O
	em	ADP	O
	um	NUM	O
	dia	NOUN	O
	a	ADP	O
	dia	NOUN	O
	que	SCONJ	O
	por	SCONJ	O
	ser	AUX	O
	tão	ADV	O
	único	ADJ	O
	é	AUX	O
	também	ADV	O
	tão	ADV	O
	igual	ADJ	O
	a	ADP	O
	o	PRON	O
	de	ADP	O
	todo	DET	O
	mundo	NOUN	O
	.	PUNCT	O
Sentence: 84	Ri	PROPN	O
	e	CCONJ	O
	me	PRON	O
	emocionei	VERB	O
	muito	ADV	O
	com	ADP	O
	o	DET	O
	livro	NOUN	B-asp
	,	PUNCT	O
	e	CCONJ	O
	,	PUNCT	O
	como	SCONJ	O
	aconteceu	VERB	O
	quando	ADV	O
	li	VERB	O
	Fala	VERB	O
	Sério	PROPN	O
	,	PUNCT	O
	Mãe	PROPN	O
	,	PUNCT	O
	acabei	VERB	O
	o	DET	O
	livro	NOUN	B-asp
	com	ADP	O
	aquela	DET	O
	vontade	NOUN	O
	apertada	VERB	O
	de	ADP	O
	reuniar	NOUN	O
	todas	DET	O
	as	DET	O
	minhas	DET	O
	amigas	NOUN	O
	pra	SCONJ	O
	matar	VERB	O
	a	DET	O
	saudade	NOUN	O
	!	PUNCT	O
Sentence: 85	Um	DET	O
	clássico	NOUN	O
	de	ADP	O
	Sidney	PROPN	O
	Sheldon	PROPN	O
	Fantástica	PROPN	O
	história	PROPN	B-asp
	,	PUNCT	O
	a	DET	O
	forma	NOUN	O
	como	ADV	O
	os	DET	O
	personagens	NOUN	B-asp
	se	PRON	O
	desenvolvem	VERB	O
	.	PUNCT	O
Sentence: 86	Prende	VERB	O
	de	ADP	O
	o	DET	O
	início	NOUN	B-asp
	a	ADP	O
	o	DET	O
	fim	NOUN	B-asp
	.	PUNCT	O
Sentence: 87	SSS	PROPN	O
	–	PUNCT	O
	Sidney	PROPN	O
	Sheldon	PROPN	O
	Surpreendente	PROPN	O
	Análise	PROPN	O
	/	PROPN	O
	Resenha	PROPN	O
	:	PUNCT	O
	Esqueça	VERB	O
	aquelas	DET	O
	leituras	NOUN	O
	de	ADP	O
	"	PUNCT	O
	morre	VERB	O
	alguém	PRON	O
	e	CCONJ	O
	vamos	AUX	O
	investigar	VERB	O
	”	PUNCT	O
	,	PUNCT	O
	ou	CCONJ	O
	de	ADP	O
	"	PUNCT	O
	algo	ADV	O
	grandioso	ADJ	O
	foi	AUX	O
	descoberto	VERB	O
	e	CCONJ	O
	agora	ADV	O
	estamos	AUX	O
	sendo	AUX	O
	perseguidos	VERB	O
	"	PUNCT	O
	,	PUNCT	O
	não	ADV	O
	,	PUNCT	O
	aqui	ADV	O
	não	ADV	O
	há	VERB	O
	esses	DET	O
	elementos	NOUN	O
	de	ADP	O
	os	DET	O
	bestsellers	NOUN	B-asp
	de	ADP	O
	a	DET	O
	atualidade	NOUN	O
	(	PUNCT	O
	que	PRON	O
	inclusive	ADV	O
	o	DET	O
	próprio	DET	O
	Sidney	PROPN	O
	Sheldon	PROPN	O
	se	PRON	O
	utiliza	VERB	O
	A	ADP	O
	as	DET	O
	vezes	NOUN	O
	)	PUNCT	O
	.	PUNCT	O
Sentence: 88	Em	ADP	O
	"	PUNCT	O
	O	DET	O
	outro	DET	O
	lado	NOUN	O
	de	ADP	O
	a	DET	O
	meia-noite	NOUN	O
	"	PUNCT	O
	o	DET	O
	brilhante	ADJ	O
	autor	NOUN	B-asp
	constrói	VERB	O
	uma	DET	O
	história	NOUN	B-asp
	totalmente	ADV	O
	sólida	ADJ	O
	de	ADP	O
	amor	NOUN	O
	,	PUNCT	O
	ódio	NOUN	O
	e	CCONJ	O
	vingança	NOUN	O
	.	PUNCT	O
Sentence: 89	Sidney	PROPN	O
	mostra	VERB	O
	que	SCONJ	O
	amor	NOUN	O
	e	CCONJ	O
	paixão	NOUN	O
	depositado	VERB	O
	em	ADP	O
	excesso	NOUN	O
	a	ADP	O
	outra	DET	O
	pessoa	NOUN	O
	pode	VERB	O
	ser	AUX	O
	totalmente	ADV	O
	prejudicial	ADJ	O
	para	ADP	O
	a	DET	O
	vida	NOUN	O
	.	PUNCT	O
Sentence: 90	Uma	DET	O
	doença	NOUN	O
	silenciosa	ADJ	O
	de	ADP	O
	a	DET	O
	qual	PRON	O
	não	ADV	O
	nos	PRON	O
	damos	VERB	O
	conta	NOUN	O
	que	SCONJ	O
	está	AUX	O
	dentro	ADV	O
	de	ADP	O
	nós	PRON	O
	.	PUNCT	O
Sentence: 91	E	CCONJ	O
	isso	PRON	O
	é	AUX	O
	o	PRON	O
	que	PRON	O
	ocorre	VERB	O
	com	ADP	O
	a	DET	O
	protagonista	NOUN	B-asp
	Noelle	PROPN	O
	Page	PROPN	O
	e	CCONJ	O
	Catherine	PROPN	O
	Alexander	PROPN	O
	.	PUNCT	O
Sentence: 92	Todos	DET	O
	os	DET	O
	personagens	NOUN	B-asp
	são	AUX	O
	diferentes	ADJ	O
	e	CCONJ	O
	únicos	ADJ	O
	.	PUNCT	O
Sentence: 93	Sheldon	PROPN	O
	constrói	VERB	O
	a	DET	O
	trama	NOUN	B-asp
	de	ADP	O
	o	DET	O
	início	NOUN	B-asp
	ao	ADP	O
	fim	NOUN	B-asp
	de	ADP	O
	forma	NOUN	O
	consistente	ADJ	O
	.	PUNCT	O
Sentence: 94	O	DET	O
	diferencial	NOUN	O
	de	ADP	O
	esse	DET	O
	livro	NOUN	B-asp
	é	VERB	O
	que	SCONJ	O
	nossos	DET	O
	sentimentos	NOUN	O
	por	ADP	O
	os	DET	O
	personagens	NOUN	B-asp
	principais	ADJ	O
	mudam	VERB	O
	a	ADP	O
	cada	DET	O
	página	NOUN	B-asp
	lida	VERB	O
	.	PUNCT	O
Sentence: 95	Uma	NUM	O
	hora	NOUN	O
	estamos	AUX	O
	torcendo	VERB	O
	a	ADP	O
	seu	DET	O
	favor	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	em	ADP	O
	a	DET	O
	outra	PRON	O
	queremos	VERB	O
	odiá	PROPN	O
	–	PUNCT	O
	los	PROPN	O
	.	PUNCT	O
	“	PUNCT	O
Sentence: 96	O	DET	O
	Outro	PROPN	O
	lado	NOUN	O
	de	ADP	O
	a	DET	O
	meia-noite	NOUN	O
	"	PUNCT	O
	não	ADV	O
	é	AUX	O
	apenas	ADV	O
	um	DET	O
	livro	NOUN	B-asp
	que	PRON	O
	lemos	VERB	O
	de	ADP	O
	o	DET	O
	início	NOUN	B-asp
	ao	ADP	O
	fim	NOUN	B-asp
	apenas	ADV	O
	para	SCONJ	O
	nos	PRON	O
	entreter	VERB	O
	.	PUNCT	O
Sentence: 97	Ele	PRON	O
	é	AUX	O
	tão	ADV	O
	bem	ADV	O
	escrito	VERB	B-asp
	que	PRON	O
	parece	VERB	O
	que	SCONJ	O
	estamos	AUX	O
	em	ADP	O
	um	DET	O
	teatro	NOUN	O
	assistindo	VERB	O
	a	ADP	O
	uma	DET	O
	grande	ADJ	O
	história	NOUN	B-asp
	.	PUNCT	O
Sentence: 98	Leitura	NOUN	O
	MUITO	ADV	O
	RECOMENDADA	VERB	O
	!	PUNCT	O
Sentence: 99	Se	SCONJ	O
	você	PRON	O
	está	AUX	O
	querendo	VERB	O
	comprar	VERB	O
	algo	PRON	O
	para	SCONJ	O
	ler	VERB	O
	,	PUNCT	O
	pode	VERB	O
	comprar	VERB	O
	sem	SCONJ	O
	pensar	VERB	O
	duas	NUM	O
	vezes	NOUN	O
	!	PUNCT	O
Sentence: 100	 	SPACE	O
	Abraço	NOUN	O
	a	ADP	O
	todos	PRON	O
	!	PUNCT	O
Sentence: 101	NÃO	ADV	O
	DEIXEM	VERB	O
	DE	ADP	O
	VISITAR	PROPN	O
	MEU	ADJ	O
	BLOG	NOUN	O
	:	PUNCT	O
	WWW.DROPEAQUIM.BLOGSPOT.COM	PROPN	O
	.	PUNCT	O
Sentence: 102	 	SPACE	O
Sentence: 103	Gostei	VERB	O
	bastante	ADV	O
	,	PUNCT	O
	gente	NOUN	O
	!	PUNCT	O
Sentence: 104	Foi	AUX	O
	o	DET	O
	primeiro	ADJ	O
	livro	NOUN	B-asp
	de	ADP	O
	o	DET	O
	autor	NOUN	B-asp
	que	PRON	O
	eu	PRON	O
	li	VERB	O
	,	PUNCT	O
	achei	VERB	O
	surpreendente	ADJ	O
	e	CCONJ	O
	muito	ADV	O
	bom	ADJ	O
	(:	PRON	O
Sentence: 105	Surreal	PROPN	O
	Saramago	PROPN	O
	explora	VERB	B-asp
	a	DET	I-asp
	fantasia	NOUN	I-asp
	atrelada	VERB	I-asp
	a	DET	I-asp
	cegueira	NOUN	I-asp
	de	ADP	O
	uma	DET	O
	maneira	NOUN	O
	muito	ADV	O
	doida	ADJ	O
	.	PUNCT	O
Sentence: 106	Ela	PRON	O
	alastra-se	VERB	O
	de	ADP	O
	maneira	NOUN	O
	exponencial	ADJ	O
	.	PUNCT	O
Sentence: 107	Começa	VERB	O
	com	ADP	O
	um	DET	O
	motorista	NOUN	O
	em	ADP	O
	o	DET	O
	sinal	NOUN	O
	e	CCONJ	O
	termina	VERB	B-asp
	com	ADP	O
	toda	DET	O
	população	NOUN	O
	de	ADP	O
	uma	DET	O
	cidade	NOUN	O
	.	PUNCT	O
Sentence: 108	Exceto	ADP	O
	a	DET	O
	esposa	NOUN	O
	de	ADP	O
	um	DET	O
	oftalmologista	NOUN	O
	(	PUNCT	O
	ironia	NOUN	O
	)	PUNCT	O
	.	PUNCT	O
Sentence: 109	A	DET	O
	leitura	NOUN	O
	terá	VERB	O
	um	DET	O
	caráter	NOUN	O
	muito	ADV	O
	pessoal	ADJ	O
	.	PUNCT	O
Sentence: 110	Cada	DET	O
	leitor	NOUN	B-asp
	irá	AUX	O
	comparar	VERB	O
	essa	DET	O
	cegueira	NOUN	O
	com	ADP	O
	a	DET	O
	visão	NOUN	O
	de	ADP	O
	mundo	NOUN	O
	que	SCONJ	O
	cada	DET	O
	um	NUM	O
	tem	VERB	O
	.	PUNCT	O
Sentence: 111	Essa	DET	O
	edição	NOUN	B-asp
	que	PRON	O
	adqueri	PROPN	O
	tem	VERB	O
	os	DET	O
	diálogos	NOUN	B-asp
	separados	VERB	O
	apenas	ADV	O
	por	ADP	O
	vírgulas	NOUN	O
	,	PUNCT	O
	o	PRON	O
	que	PRON	O
	dificulta	VERB	O
	o	DET	O
	entendimento	NOUN	O
	.	PUNCT	O
Sentence: 112	Os	DET	O
	personagens	NOUN	B-asp
	não	ADV	O
	tem	VERB	O
	nome	NOUN	O
	,	PUNCT	O
	apenas	ADV	O
	apelidos	NOUN	O
	(	PUNCT	O
	motorista	NOUN	O
	,	PUNCT	O
	rapariga	NOUN	O
	de	ADP	O
	óculos	NOUN	O
	,	PUNCT	O
	mulher	NOUN	O
	de	ADP	O
	o	DET	O
	médico	NOUN	O
	,	PUNCT	O
	etc.	ADV	O
	)	PUNCT	O
	.	PUNCT	O
Sentence: 113	O	DET	O
	romance	NOUN	B-asp
	é	AUX	O
	permeado	VERB	O
	por	ADP	O
	ditos	NOUN	O
	populares	ADJ	O
	e	CCONJ	O
	provérbios	NOUN	O
	.	PUNCT	O
Sentence: 114	A	DET	O
	maneira	NOUN	O
	como	ADV	O
	Saramago	PROPN	O
	conduz	VERB	O
	a	DET	O
	história	NOUN	B-asp
	tem	VERB	O
	sua	DET	O
	marca	NOUN	O
	:	PUNCT	O
	simplicidade	NOUN	O
	.	PUNCT	O
Sentence: 115	Mesmo	ADV	O
	assim	ADV	O
	,	PUNCT	O
	não	ADV	O
	chegou	VERB	O
	a	SCONJ	O
	me	PRON	O
	impressionar	VERB	O
	com	ADP	O
	obra	NOUN	B-asp
	de	ADP	O
	5	NUM	O
	estrelas	NOUN	O
	.	PUNCT	O
Sentence: 116	O	DET	O
	enredo	NOUN	B-asp
	é	AUX	O
	envolvente	ADJ	O
	,	PUNCT	O
	assim	ADV	O
	como	ADP	O
	todos	PRON	O
	de	ADP	O
	o	DET	O
	SS	PROPN	O
	,	PUNCT	O
	mas	CCONJ	O
	ao	ADP	O
	mesmo	ADJ	O
	tempo	NOUN	O
	é	AUX	O
	previsível	ADJ	O
	.	PUNCT	O
Sentence: 117	Embora	SCONJ	O
	seja	AUX	O
	previsível	ADJ	O
	pra	SCONJ	O
	quem	PRON	O
	está	AUX	O
	acostumado	ADJ	O
	com	ADP	O
	os	DET	O
	livros	NOUN	O
	de	ADP	O
	ele	PRON	O
	.	PUNCT	O
Sentence: 118	Pra	ADP	O
	mim	PRON	O
	,	PUNCT	O
	o	DET	O
	melhor	ADJ	O
	sempre	ADV	O
	será	VERB	O
	A	DET	O
	Ira	PROPN	O
	de	ADP	O
	os	DET	O
	Anjos	PROPN	O
	,	PUNCT	O
	em	ADP	O
	que	PRON	O
	a	DET	O
	protagonista	NOUN	O
	não	ADV	O
	é	AUX	O
	simplesmente	ADV	O
	uma	DET	O
	caricatura	NOUN	B-asp
	cega	ADJ	I-asp
	de	ADP	I-asp
	amor	NOUN	I-asp
	ou	CCONJ	I-asp
	ódio	NOUN	I-asp
	(	PUNCT	O
	sentimentos	NOUN	O
	que	PRON	O
	segundo	ADP	O
	o	DET	O
	autor	NOUN	O
	são	AUX	O
	interligados	VERB	O
	e	CCONJ	O
	justificados	VERB	O
	em	ADP	O
	esse	DET	O
	livro	NOUN	B-asp
	)	PUNCT	O
	,	PUNCT	O
	é	AUX	O
	tão	ADV	O
	próxima	ADJ	O
	de	ADP	O
	o	DET	O
	real	NOUN	O
	,	PUNCT	O
	que	PRON	O
	não	ADV	O
	há	VERB	O
	como	SCONJ	O
	ler	VERB	O
	sem	SCONJ	O
	se	PRON	O
	emocionar	VERB	O
	.	PUNCT	O
Sentence: 119	E	CCONJ	O
	a	DET	O
	continuidade	NOUN	O
	de	ADP	O
	esse	DET	O
	livro	NOUN	B-asp
	instiga	VERB	O
	mais	ADV	O
	a	DET	O
	leitura	NOUN	B-asp
	,	PUNCT	O
	mas	CCONJ	O
	é	AUX	O
	desprovida	VERB	O
	de	ADP	O
	sentido	NOUN	O
	,	PUNCT	O
	como	ADP	O
	a	DET	O
	vingança	NOUN	O
	de	ADP	O
	Demiris	PROPN	O
	contra	ADP	O
	Catherine	PROPN	O
	.	PUNCT	O
Sentence: 120	Incrivel	PROPN	O
	Um	PROPN	O
	de	ADP	O
	os	DET	O
	melhores	ADJ	O
	livros	NOUN	O
	que	PRON	O
	já	ADV	O
	li	VERB	O
	sem	ADP	O
	duvida	NOUN	O
	.	PUNCT	O
Sentence: 121	Quando	SCONJ	O
	comecei	VERB	O
	a	SCONJ	O
	ler	VERB	O
	não	ADV	O
	consegui	VERB	O
	parar	VERB	O
	mais	ADV	O
	.	PUNCT	O
Sentence: 122	Perfeito	NOUN	O
	para	SCONJ	B-asp
	quem	PRON	I-asp
	gosta	VERB	I-asp
	de	ADP	I-asp
	mentes	NOUN	I-asp
	sombrias	ADJ	I-asp
	com	ADP	O
	um	DET	O
	toque	NOUN	O
	de	ADP	O
	romance	NOUN	B-asp
	,	PUNCT	O
	aventura	NOUN	B-asp
	e	CCONJ	O
	guerra	NOUN	B-asp
	.	PUNCT	O
Sentence: 123	Bom	ADV	O
	não	ADV	O
	tem	VERB	O
	como	SCONJ	O
	descrever	VERB	O
	tudo	PRON	O
	o	DET	O
	que	PRON	O
	o	DET	O
	livro	NOUN	B-asp
	aborda	VERB	O
	,	PUNCT	O
	mas	CCONJ	O
	com	ADP	O
	certeza	NOUN	O
	qualquer	DET	O
	um	NUM	O
	que	PRON	O
	leu	VERB	O
	ou	CCONJ	O
	vai	AUX	O
	ler	VERB	O
	ficará	VERB	O
	triste	ADJ	O
	quando	SCONJ	O
	chegar	VERB	O
	a	ADP	O
	o	DET	O
	fim	NOUN	B-asp
	.	PUNCT	O
Sentence: 124	Por	SCONJ	O
	falar	VERB	O
	em	ADP	O
	fim	NOUN	B-asp
	é	AUX	O
	um	NUM	O
	de	ADP	O
	aqueles	PRON	O
	que	PRON	O
	só	ADV	O
	Sidney	PROPN	O
	sabe	VERB	O
	fazer	VERB	O
	de	SCONJ	O
	deixar	VERB	O
	de	ADP	O
	boca	NOUN	O
	aberta	VERB	O
	.	PUNCT	O
Sentence: 125	Maturidade	NOUN	O
	Talvés	ADV	O
	eu	PRON	O
	era	AUX	O
	nova	ADJ	O
	demais	ADV	O
	quando	ADV	O
	li	VERB	O
	esse	DET	O
	livro	NOUN	B-asp
	,	PUNCT	O
