Sentence #	Word	POS	Tag
Sentence: 77	Na	ADP	O
	SEGUNDA	ADJ	O
	foto	NOUN	B-asp
	tirada	VERB	I-asp
	dentro	ADV	I-asp
	da	ADP	O
	água	NOUN	O
	a	DET	O
	camera	NOUN	O
	apagou	VERB	O
	,	PUNCT	O
	fui	AUX	O
	verificar	VERB	O
	e	CCONJ	O
	estava	AUX	O
	cheia	ADJ	O
	dágua	NOUN	O
	...	PUNCT	O
Sentence: 78	Não	ADV	O
	veda	VERB	O
	direito	NOUN	O
	,	PUNCT	O
	não	ADV	O
	impede	VERB	O
	entrada	NOUN	O
	dágua	ADJ	O
	,	PUNCT	O
	não	ADV	O
	presta	VERB	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 79	Perdi	VERB	O
	todas	DET	O
	as	DET	O
	fotos	NOUN	B-asp
	da	ADP	O
	minha	DET	O
	viagem	NOUN	O
	.	PUNCT	O
Sentence: 80	FUJI	PROPN	O
	NUNCA	ADV	O
	MAIS	ADV	O
	...	PUNCT	O
Sentence: 81	Deviam	VERB	O
	mudar	VERB	O
	o	DET	O
	nome	NOUN	O
	de	ADP	O
	FUJI	PROPN	O
	pra	ADP	O
	FUJA	PROPN	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 82	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	 	SPACE	O
	NENHUM	PROPN	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 83	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	 	SPACE	O
	TUDO	PRON	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 84	Só	ADV	O
	é	AUX	O
	a	DET	O
	prova	NOUN	O
	dágua	ADJ	O
	se	SCONJ	O
	a	DET	O
	câmera	NOUN	B-asp
	ficar	VERB	O
	LONGE	PROPN	O
	da	ADP	O
	água	NOUN	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 85	Um	DET	O
	LIXO	NOUN	O
	de	ADP	O
	equipamento	NOUN	B-asp
	!	PUNCT	O
	!	PUNCT	O
Sentence: 86	FUJAM	PROPN	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 87	bom	ADJ	O
	produto	NOUN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	material	NOUN	B-asp
	...	PUNCT	O
Sentence: 88	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	tamanho	NOUN	B-asp
	...	PUNCT	O
Sentence: 89	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
Sentence: 90	Não	ADV	O
	tem	VERB	O
	manual	NOUN	B-asp
	em	ADP	I-asp
	português	NOUN	I-asp
	;	PUNCT	O
	quando	SCONJ	O
	comprei	VERB	O
	não	ADV	O
	fui	AUX	O
	informada	VERB	O
	que	SCONJ	O
	a	DET	O
	câmera	NOUN	B-asp
	não	ADV	O
	era	AUX	O
	vendida	VERB	O
	no	ADP	O
	Brail	PROPN	O
	,	PUNCT	O
	por	ADP	O
	isso	PRON	O
	o	DET	O
	manual	NOUN	B-asp
	em	ADP	I-asp
	outro	DET	O
	idioma	NOUN	O
	;	PUNCT	O
	a	DET	O
	câmera	NOUN	B-asp
	veio	VERB	O
	com	ADP	O
	defeito	NOUN	O
	e	CCONJ	O
	embora	SCONJ	O
	a	DET	O
	empresa	NOUN	B-asp
	tenha	AUX	O
	efetuado	VERB	O
	a	DET	O
	troca	NOUN	O
	,	PUNCT	O
	o	DET	O
	produto	NOUN	B-asp
	tem	VERB	O
	o	DET	O
	mesmo	ADJ	O
	defeito	NOUN	O
	;	PUNCT	O
	pensei	VERB	O
	da	ADP	O
	qualidade	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	ser	AUX	O
	superior	ADJ	O
	;	PUNCT	O
	o	DET	O
	investimento	NOUN	B-asp
	não	ADV	O
	vale	VERB	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	O	DET	O
	zoom	NOUN	B-asp
	realmente	ADV	O
	é	AUX	O
	bom	ADJ	O
	.	PUNCT	O
Sentence: 91	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Péssimo	ADJ	O
	custo-benefício	NOUN	B-asp
	;	PUNCT	O
	por	SCONJ	O
	não	ADV	O
	ter	VERB	O
	um	DET	O
	manual	NOUN	O
	detalhado	ADJ	O
	,	PUNCT	O
	o	DET	O
	manuseio	NOUN	B-asp
	é	AUX	O
	difícil	ADJ	O
	;	PUNCT	O
	fiquei	VERB	O
	decepcionada	ADJ	O
	com	ADP	O
	a	DET	O
	qualidade	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	.	PUNCT	O
Sentence: 92	Produto	NOUN	O
	horrível	ADJ	O
	!	PUNCT	O
Sentence: 93	Definitivamente	ADV	O
	não	ADV	O
	recomendo	VERB	O
	.	PUNCT	O
Sentence: 94	Comprei	VERB	O
	esta	DET	O
	máquina	NOUN	B-asp
	e	CCONJ	O
	depois	ADV	O
	de	ADP	O
	um	NUM	O
	mês	NOUN	O
	o	DET	O
	flash	NOUN	B-asp
	parou	VERB	O
	de	SCONJ	O
	funcionar	VERB	O
	.	PUNCT	O
Sentence: 95	Tentei	VERB	O
	contatar	VERB	O
	o	DET	O
	Sac	PROPN	O
	para	SCONJ	O
	acionar	VERB	O
	a	DET	O
	Garantia	NOUN	O
	e	CCONJ	O
	levar	VERB	O
	até	ADP	O
	a	DET	O
	Assistência	PROPN	O
	Técnica	PROPN	O
	e	CCONJ	O
	para	ADP	O
	minha	DET	O
	surpresa	NOUN	O
	não	ADV	O
	disponibilizam	VERB	O
	nada	PRON	O
	disso	PRON	O
	aqui	ADV	O
	no	ADP	O
	Brasil	PROPN	O
	.	PUNCT	O
Sentence: 96	Deviam	VERB	O
	ser	AUX	O
	proibidos	VERB	O
	de	SCONJ	O
	vender	VERB	O
	seus	DET	O
	produtos	NOUN	O
	aqui	ADV	O
	no	ADP	O
	Brasil	PROPN	O
	pois	SCONJ	O
	não	ADV	O
	cumprem	VERB	O
	com	ADP	O
	nenhuma	DET	O
	regulamentação	NOUN	O
	.	PUNCT	O
Sentence: 97	Paguei	VERB	O
	R$	SYM	O
	150	NUM	O
	para	SCONJ	O
	consertar	VERB	O
	o	DET	O
	flash	NOUN	B-asp
	.	PUNCT	O
Sentence: 98	Depois	ADV	O
	de	ADP	O
	um	NUM	O
	ano	NOUN	O
	ela	PRON	O
	sofreu	VERB	O
	a	DET	O
	1ª	ADJ	O
	queda	NOUN	O
	,	PUNCT	O
	e	CCONJ	O
	pronto	ADJ	O
	parou	VERB	O
	de	SCONJ	O
	funcionar	VERB	O
	!	PUNCT	O
Sentence: 99	Joguei	VERB	O
	no	ADP	O
	lixo	NOUN	O
	pois	SCONJ	O
	ficaria	VERB	O
	mais	ADV	O
	caro	ADJ	O
	consertar	VERB	O
	do	SCONJ	O
	que	PRON	O
	paguei	VERB	O
	por	ADP	O
	ela	PRON	O
	.	PUNCT	O
Sentence: 100	Comprei	VERB	O
	uma	DET	O
	Sony	PROPN	O
	pois	ADV	O
	é	AUX	O
	uma	DET	O
	marca	NOUN	O
	super	ADJ	O
	conhecida	VERB	O
	.	PUNCT	O
Sentence: 101	Não	ADV	O
	me	PRON	O
	arrependo	VERB	O
	de	SCONJ	O
	ter	AUX	O
	pago	VERB	O
	o	DET	O
	dobro	NOUN	O
	que	PRON	O
	paguei	VERB	O
	pela	ADP	O
	Benq	PROPN	O
	para	SCONJ	O
	ter	VERB	O
	uma	DET	O
	câmera	NOUN	O
	com	ADP	O
	qualidade	NOUN	O
	.	PUNCT	O
Sentence: 102	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Pequena	ADJ	O
	e	CCONJ	O
	leve	ADJ	B-asp
	;	PUNCT	O
	já	ADV	O
	vem	VERB	O
	com	ADP	O
	a	DET	O
	capinha	NOUN	B-asp
	;	PUNCT	O
	tem	VERB	O
	uma	DET	O
	duração	NOUN	O
	por	ADP	O
	ciclo	NOUN	O
	das	ADP	O
	pilhas	NOUN	B-asp
	muito	ADV	O
	bom	ADJ	O
	.	PUNCT	O
Sentence: 103	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	possui	VERB	O
	nenhuma	DET	O
	assistência	NOUN	B-asp
	técnica	ADJ	I-asp
	no	ADP	O
	Brasil	PROPN	O
	;	PUNCT	O
	A	DET	O
	garantia	NOUN	B-asp
	é	AUX	O
	curta	ADJ	O
	e	CCONJ	O
	não	ADV	O
	funciona	VERB	O
	;	PUNCT	O
	Não	ADV	O
	disponibiliza	VERB	O
	SAC	PROPN	O
	;	PUNCT	O
	Qualidade	NOUN	O
	regular	ADJ	O
	nas	ADP	O
	fotos	NOUN	B-asp
	mesmo	ADV	O
	alternando	VERB	O
	modos	NOUN	O
	de	ADP	O
	cena	NOUN	O
	;	PUNCT	O
	Tem	VERB	O
	pouco	DET	O
	zoom	NOUN	B-asp
	;	PUNCT	O
	Tem	VERB	O
	poucas	DET	O
	funcionalidades	NOUN	B-asp
	;	PUNCT	O
	Péssima	ADJ	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	vídeo	NOUN	I-asp
	;	PUNCT	O
	Não	ADV	O
	vem	VERB	O
	com	ADP	O
	cartão	NOUN	B-asp
	de	ADP	I-asp
	memória	NOUN	I-asp
	.	PUNCT	O
Sentence: 104	fui	AUX	O
	enganada!comprei	VERB	O
	a	DET	O
	minha	DET	O
	na	ADP	O
	polichopp	NOUN	O
	 	SPACE	O
	mas	CCONJ	O
	a	DET	O
	bateria	NOUN	B-asp
	veio	VERB	O
	com	ADP	O
	defeito	NOUN	O
	e	CCONJ	O
	eles	PRON	O
	não	ADV	O
	tem	VERB	O
	garantia	NOUN	B-asp
	pra	ADP	O
	ela.esta	NOUN	O
	inultilizada	VERB	O
	  	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	vem	VERB	O
	 	SPACE	O
	com	ADP	O
	todos	DET	O
	os	DET	O
	acessórios	NOUN	B-asp
	.	PUNCT	O
Sentence: 105	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	mas	CCONJ	O
	não	ADV	O
	acho	VERB	O
	a	DET	O
	bateria	NOUN	B-asp
	 	SPACE	O
	pra	ADP	O
	comprar.se	PROPN	O
	não	ADV	O
	tiver	VERB	I-asp
	uma	DET	I-asp
	luz	NOUN	I-asp
	boa	ADJ	I-asp
	não	ADV	I-asp
	fica	VERB	O
	boa	ADJ	O
	as	DET	O
	fotos	NOUN	B-asp
Sentence: 106	Péssima	ADJ	O
	relação	NOUN	O
	custo-benefício	NOUN	B-asp
	.	PUNCT	O
Sentence: 107	Possui	VERB	O
	preço	NOUN	B-asp
	baixo	ADJ	O
	mas	CCONJ	O
	com	ADP	O
	qualidade	NOUN	B-asp
	bastante	ADV	O
	inferior	ADJ	O
	.	PUNCT	O
Sentence: 108	Em	ADP	O
	nenhuma	DET	O
	hipótese	NOUN	O
	condiz	VERB	O
	com	ADP	O
	a	DET	O
	fama	NOUN	O
	da	ADP	O
	NIKON	PROPN	O
	.	PUNCT	O
Sentence: 109	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Compacta	NOUN	O
	,	PUNCT	O
	fácil	ADJ	B-asp
	de	SCONJ	I-asp
	usar	VERB	I-asp
	,	PUNCT	O
	preço	NOUN	B-asp
	acessível	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Péssima	ADJ	O
	nitidez	NOUN	B-asp
	.	PUNCT	O
Sentence: 110	As	DET	O
	fotos	NOUN	B-asp
	ficam	VERB	O
	embaçadas	ADJ	O
	,	PUNCT	O
	com	ADP	O
	aspecto	NOUN	O
	de	ADP	O
	baixa	ADJ	O
	resolução	NOUN	O
	.	PUNCT	O
Sentence: 111	Quando	SCONJ	O
	o	DET	O
	objeto	NOUN	O
	da	ADP	O
	foto	NOUN	O
	está	AUX	O
	em	ADP	O
	movimento	NOUN	O
	ou	CCONJ	O
	em	ADP	O
	ambiente	NOUN	O
	com	ADP	O
	pouca	DET	O
	luminosidade	NOUN	O
	as	DET	O
	fotos	NOUN	B-asp
	ficam	VERB	O
	horríveis	ADJ	O
	,	PUNCT	O
	bastante	ADV	O
	borradas	VERB	O
Sentence: 112	medio	NOUN	O
	as	DET	O
	funçoes	NOUN	B-asp
	sao	VERB	O
	muito	ADV	O
	ruim	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	bom	ADJ	O
	muinto	ADJ	O
	rui	PROPN	O
	 	SPACE	O
	"	PUNCT	O
	A	DET	O
	aparência	NOUN	B-asp
	de	ADP	O
	um	DET	O
	produto	NOUN	O
	é	AUX	O
	algo	PRON	O
	que	PRON	O
	faz	VERB	O
	toda	DET	O
	a	DET	O
	diferença	NOUN	O
	para	ADP	O
	mim	PRON	O
	.	PUNCT	O
Sentence: 113	Esse	PRON	O
	foi	AUX	O
	o	DET	O
	principal	ADJ	O
	motivo	NOUN	O
	da	ADP	O
	minha	DET	O
	decepção	NOUN	O
	.	PUNCT	O
Sentence: 114	Além	ADV	O
	disso	PRON	O
	,	PUNCT	O
	deveria	VERB	O
	vir	VERB	O
	uma	DET	O
	película	NOUN	B-asp
	de	ADP	I-asp
	proteção	NOUN	I-asp
	sobre	ADP	O
	as	DET	O
	partes	NOUN	O
	mais	ADV	O
	sensíveis	ADJ	O
	para	SCONJ	O
	evitar	VERB	O
	m	NOUN	O
	de	SCONJ	O
	usar	VERB	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	e	CCONJ	O
	bom	ADJ	O
	ruim	ADJ	O
	para	SCONJ	O
	usar	VERB	O
Sentence: 115	Acredito	VERB	O
	que	SCONJ	O
	é	AUX	O
	um	DET	O
	excelente	ADJ	O
	produto	NOUN	B-asp
	e	CCONJ	O
	que	PRON	O
	vale	VERB	O
	muito	ADV	O
	o	DET	O
	custo	NOUN	B-asp
	benefício	NOUN	I-asp
	para	SCONJ	O
	quem	PRON	O
	quer	VERB	O
	começar	VERB	O
	a	SCONJ	O
	se	PRON	O
	aventurar	VERB	O
	com	ADP	O
	fotografias	NOUN	B-asp
	.	PUNCT	O
Sentence: 116	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Já	ADV	O
	fotografei	NOUN	O
	com	ADP	O
	está	AUX	O
	Câmera	NOUN	O
	.	PUNCT	O
Sentence: 117	Fácil	NOUN	O
	de	SCONJ	O
	utilizar	VERB	O
	,	PUNCT	O
	auto	NOUN	B-asp
	explicativa	ADJ	I-asp
	,	PUNCT	O
	ótima	ADJ	O
	resolução	NOUN	B-asp
	e	CCONJ	O
	o	DET	O
	fácil	ADJ	O
	acesso	NOUN	O
	à	ADP	O
	utilização	NOUN	O
	das	ADP	O
	funções	NOUN	B-asp
	.	PUNCT	O
Sentence: 118	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	--	PUNCT	O
Sentence: 119	Ao	SCONJ	O
	chegar	VERB	O
	no	ADP	O
	Uruguai	PROPN	O
	,	PUNCT	O
	percebi	VERB	O
	que	SCONJ	O
	havia	AUX	O
	esquecido	VERB	O
	a	DET	O
	minha	DET	O
	velha	ADJ	O
	Canon	PROPN	O
	PowerShot	PROPN	O
	A75	PROPN	O
	(	PUNCT	O
	que	SCONJ	O
	mesmo	ADV	O
	com	ADP	O
	quase	ADV	O
	10	NUM	O
	anos	NOUN	O
	,	PUNCT	O
	dá	VERB	O
	pau	NOUN	O
	em	ADP	O
	qualquer	DET	O
	câmerazinha	NOUN	B-asp
	de	ADP	O
	hoje	ADV	O
	)	PUNCT	O
	,	PUNCT	O
	então	ADV	O
	comprei	VERB	O
	esta	DET	O
	câmera	NOUN	B-asp
	no	ADP	O
	Free	PROPN	O
	Shop	PROPN	O
	,	PUNCT	O
	por	ADP	O
	pura	ADJ	O
	necessidade	NOUN	O
	.	PUNCT	O
Sentence: 120	Escolhi	VERB	O
	esta	DET	O
	câmera	NOUN	B-asp
	pois	SCONJ	O
	era	AUX	O
	a	DET	O
	mais	ADV	O
	barata	ADJ	B-asp
	da	ADP	O
	loja	NOUN	O
	.	PUNCT	O
Sentence: 121	Ela	PRON	O
	quebrou	VERB	O
	o	DET	O
	galho	NOUN	O
	durante	ADP	O
	a	DET	O
	viagem	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	deixou	VERB	O
	muito	ADV	O
	a	SCONJ	O
	desejar	VERB	O
	,	PUNCT	O
	principalmente	ADV	O
	em	ADP	O
	ambientes	NOUN	O
	sem	ADP	O
	muita	DET	O
	luminosidade	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	em	ADP	O
	ambientes	NOUN	O
	bem	ADV	O
	iluminados	VERB	O
	a	DET	O
	qualidade	NOUN	O
	pode	VERB	O
	ser	AUX	O
	satisfatória	ADJ	O
	.	PUNCT	O
Sentence: 122	Não	ADV	O
	leve	VERB	O
	os	DET	O
	megapixels	NOUN	B-asp
	da	ADP	O
	câmera	NOUN	B-asp
	como	ADP	O
	referência	NOUN	O
	,	PUNCT	O
	pois	SCONJ	O
	isso	PRON	O
	diz	VERB	O
	praticamente	ADV	O
	nada	PRON	O
	sobre	ADP	O
	a	DET	O
	qualidade	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	de	ADP	O
	uma	DET	O
	câmera	NOUN	B-asp
	.	PUNCT	O
Sentence: 123	Esses	DET	O
	megapixels	NOUN	B-asp
	representam	VERB	O
	simplesmente	ADV	O
	a	DET	O
	capacidade	NOUN	O
	de	ADP	O
	ampliação	NOUN	O
	de	ADP	O
	uma	DET	O
	imagem	NOUN	O
	tirada	VERB	O
	pela	ADP	O
	câmera	NOUN	B-asp
	,	PUNCT	O
	não	ADV	O
	confundam	VERB	O
	com	ADP	O
	a	DET	O
	qualidade	NOUN	O
	da	ADP	O
	imagem	NOUN	O
	.	PUNCT	O
Sentence: 124	A	DET	O
	minha	DET	O
	velha	ADJ	O
	Canon	PROPN	O
	tem	VERB	O
	3.2	NUM	O
	megapixels	NOUN	B-asp
	,	PUNCT	O
	enquanto	ADV	O
	essa	DET	O
	Nikon	PROPN	O
	tem	VERB	O
	12	NUM	O
	,	PUNCT	O
	mas	CCONJ	O
	a	DET	O
	qualidade	NOUN	O
	das	ADP	O
	fotos	NOUN	O
	da	ADP	O
	Canon	PROPN	O
	são	AUX	O
	MUITO	ADV	O
	melhores	ADJ	O
	.	PUNCT	O
Sentence: 125	RECOMENDO	NOUN	O
	VEEMENTEMENTE	PROPN	O
	QUE	PROPN	O
	GASTE	PROPN	O
	MAIS	PROPN	O
	COM	PROPN	O
	UMA	PROPN	O
	CÂMERA	PROPN	O
	DE	PROPN	O
	QUALIDADE	PROPN	O
	,	PUNCT	O
	GARANTO	PROPN	O
	QUE	PROPN	O
	NÃO	ADV	O
	SE	VERB	O
	ARREPENDERÁ	PROPN	O
	.	PUNCT	O
Sentence: 126	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Bateria	NOUN	O
	recarregável	ADJ	O
	;	PUNCT	O
	Bateria	NOUN	O
	dura	VERB	O
	muito	ADV	O
	;	PUNCT	O
	Câmera	NOUN	O
	muito	ADV	O
	compacta	ADJ	B-asp
	.	PUNCT	O
Sentence: 127	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Ausência	NOUN	O
	de	ADP	O
	visor	NOUN	B-asp
	ocular	ADJ	I-asp
	;	PUNCT	O
	Fotografias	PROPN	O
	tremidas	PROPN	O
	(	PUNCT	O
	muito	ADV	O
	ruins	ADJ	O
	)	PUNCT	O
	em	ADP	O
	ambientes	NOUN	O
	sem	ADP	O
	muita	DET	O
	iluminação	NOUN	O
	,	PUNCT	O
	mas	CCONJ	O
	de	ADP	O
	qualidade	NOUN	O
	relativamente	ADV	O
	boa	ADJ	O
	em	ADP	O
	ambientes	NOUN	O
	bem	ADV	O
	iluminados	VERB	O
	;	PUNCT	O
	Foco	NOUN	O
	deixa	VERB	O
	a	SCONJ	O
	desejar	VERB	O
	.	PUNCT	O
Sentence: 128	Câmera	PROPN	O
	boa	PROPN	O
	para	SCONJ	O
	quem	PRON	O
	não	ADV	O
	é	AUX	O
	profissional	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	que	PRON	O
	aprecia	VERB	O
	a	DET	O
	possibilidade	NOUN	O
	de	SCONJ	O
	registrar	VERB	O
	grandes	ADJ	O
	momentos	NOUN	O
	ou	CCONJ	O
	trabalho	NOUN	O
	,	PUNCT	O
	como	ADP	O
	meu	DET	O
	caso	NOUN	O
	.	PUNCT	O
Sentence: 129	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Boa	ADJ	O
	relação	NOUN	O
	custo-benefício	NOUN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	O	DET	O
	peso	NOUN	B-asp
	e	CCONJ	O
	o	DET	O
	volume	NOUN	B-asp
	podem	VERB	O
	ser	AUX	O
	desvantagens	NOUN	O
	para	SCONJ	O
	quem	PRON	O
	não	ADV	O
	gosta	VERB	O
	de	SCONJ	O
	carregar	VERB	O
	muita	DET	O
	coisa	NOUN	O
Sentence: 130	Fiquei	VERB	O
	com	ADP	O
	ele	PRON	O
	e	CCONJ	O
	próximo	ADV	O
	dos	ADP	O
	10	NUM	O
	meses	NOUN	O
	de	ADP	O
	uso	NOUN	O
	ele	PRON	O
	apresentou	VERB	O
	problemas	NOUN	O
	no	ADP	O
	flash	NOUN	B-asp
	,	PUNCT	O
	mandei	VERB	O
	para	ADP	O
	garantia	NOUN	B-asp
	e	CCONJ	O
	depois	ADV	O
	voltou	VERB	O
	com	ADP	O
	pani	PROPN	O
	geral	ADJ	O
	inclusive	ADV	O
	problema	NOUN	O
	na	ADP	O
	lente	NOUN	B-asp
	,	PUNCT	O
	resumindo	VERB	O
	,	PUNCT	O
	o	DET	O
	produto	NOUN	B-asp
	retornou	VERB	O
	praticamente	ADV	O
	no	ADP	O
	final	NOUN	O
	da	ADP	O
	garantia	NOUN	B-asp
	,	PUNCT	O
	e	CCONJ	O
	ao	SCONJ	O
	devolver	VERB	O
	recebi	VERB	O
	um	DET	O
	orçamento	NOUN	O
	de	ADP	O
	praticamente	ADV	O
	o	DET	O
	valor	NOUN	O
	do	ADP	O
	produto	NOUN	B-asp
	,	PUNCT	O
	pois	SCONJ	O
	todas	DET	O
	as	DET	O
	peças	NOUN	B-asp
	são	AUX	O
	da	ADP	O
	China	PROPN	O
	.	PUNCT	O
Sentence: 131	Vergonha	NOUN	O
	!	PUNCT	O
Sentence: 132	Recomendo	VERB	O
	pelo	ADP	O
	baixo	ADJ	O
	custo	NOUN	B-asp
	e	CCONJ	O
	alta	ADJ	O
	qualidade	NOUN	O
	.	PUNCT	O
Sentence: 133	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Câmera	PROPN	O
	Semi	PROPN	O
	profissiional	PROPN	O
	excelente	ADJ	O
	e	CCONJ	O
	de	ADP	O
	baixo	ADJ	O
	custo	NOUN	B-asp
	!	PUNCT	O
Sentence: 134	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Baixa	VERB	O
	resolução	NOUN	B-asp
Sentence: 135	muito	ADV	O
	bom	ADJ	O
	mais	ADV	O
	a	DET	O
	bateria	NOUN	B-asp
	,	PUNCT	O
	precisa	VERB	O
	melhora	NOUN	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	imagem	NOUN	B-asp
	muito	ADV	O
	boa	ADJ	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	bateria	NOUN	B-asp
	dura	VERB	O
	pouco	ADV	O
Sentence: 136	A	DET	O
	Canon	PROPN	O
	Rebel	PROPN	O
	T3i	PROPN	O
	é	AUX	O
	uma	DET	O
	câmera	NOUN	B-asp
	ótima	ADJ	O
	,	PUNCT	O
	tanto	ADV	O
	para	ADP	O
	iniciante	NOUN	O
	,	PUNCT	O
	quanto	ADV	O
	para	ADP	O
	profissionais	NOUN	O
	do	ADP	O
	ramo	NOUN	O
	,	PUNCT	O
	por	ADP	O
	sua	DET	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	imagem	NOUN	I-asp
	e	CCONJ	O
	preço	NOUN	B-asp
	mais	ADV	O
	acessíveis	ADJ	O
	do	ADP	O
	que	PRON	O
	suas	DET	O
	seguintes	NOUN	O
	(	PUNCT	O
	60D	PROPN	O
	,	PUNCT	O
	7D	PROPN	O
	,	PUNCT	O
	5D	PROPN	O
	)	PUNCT	O
	.	PUNCT	O
Sentence: 137	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	*	PUNCT	O
	Mesmo	ADV	O
	sendo	AUX	O
	uma	DET	O
	câmera	NOUN	B-asp
	profissional	ADJ	O
	de	ADP	O
	"	PUNCT	O
	Nível	NOUN	O
	Iniciante	PROPN	O
